list_id,list_name,campaign,tier,phone_number,company_name,title,address1,city,state,postal_code,email,caller_id_pool,priority,vendor_lead_code,source,comments
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077594848,Best Choice Roofing,Roofing contractor,22 W Monument Ave,Kissimmee,FL,34741,,407/321/689,,RR-097,roofing-contractor-partner,KISSIMMEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077613074,Duffield Roofing,Roofing contractor,2016 Dutchess Ln,Winter Park,FL,32792,,407/321/689,,RR-086,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077674256,Weatherproof Inc,Roofing contractor,151 S New York Ave,Winter Park,FL,32789,,407/321/689,,RR-069,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077740940,Johnson Roofing Orlando,Roofing contractor,405 Ruth St,Longwood,FL,32779,,407/321/689,,RR-047,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077838207,Level Roofing,Roofing contractor,1401 Beulah Rd Ste 120,Winter Garden,FL,34787,,407/321/689,,RR-119,roofing-contractor-partner,WINTER GARDEN
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077907001,Prolevel Roofing,Roofing contractor,99 N Central Ave,Oviedo,FL,32765,,407/321/689,,RR-220,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077970134,Cirilos Roofing Inc,Roofing contractor,243 W Main St,Apopka,FL,32703,,407/321/689,,RR-170,roofing-contractor-partner,APOPKA
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078308554,Mid Florida Roofing Inc,Roofing contractor,275 Evansdale Rd,Lake Mary,FL,32746,,407/321/689,,RR-185,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078416471,Tom Tanenbaum Inc,Roofing contractor,425 Fairvilla Rd,Orlando,FL,32808,,407/321/689,,RR-032,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078432665,Cut Rite Roofing Inc,Roofing contractor,,Winter Garden,FL,34787,,407/321/689,,RR-118,roofing-contractor-partner,WINTER GARDEN
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078459779,Legion Roofing & Construction,Roofing contractor,830 N John Young Pkwy Ste 860,Kissimmee,FL,34741,,407/321/689,,RR-101,roofing-contractor-partner,KISSIMMEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078510680,Gold Key Roofing,Roofing contractor,4874 S Orange Ave,Orlando,FL,32806,,407/321/689,,RR-011,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078569027,RBS Construction and Roofing (South),Roofing contractor,,Orlando,FL,32837,,407/321/689,,RR-111,roofing-contractor-partner,WINTER GARDEN svc
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078570098,Edgar Quintin Roofing,Roofing contractor,1341 W Church St,Orlando,FL,32805,,407/321/689,,RR-122,roofing-contractor-partner,WINTER GARDEN svc
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078579392,Hartford South Incorporated,Roofing contractor,7326 S Orange Ave,Orlando,FL,32809,,407/321/689,,RR-020,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078598163,RBS Construction Roofing,Roofing contractor,5205 S Orange Ave Ste 102,Orlando,FL,32809,,407/321/689,,RR-009,roofing-contractor-partner,Alt DID 6893049605
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078659510,All Construction Solutions Svcs,Roofing contractor,510 Douglas Ave Ste 1019,Altamonte Springs,FL,32714,,407/321/689,,RR-033,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078783750,Brian Sikes Roofing,Roofing contractor,1550 N US Highway 17-92,Lake Mary,FL,32746,,407/321/689,,RR-193,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078781113,Smart Roofing,Roofing contractor,1221 W 7th St,Sanford,FL,32771,,407/321/689,,RR-159,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078787320,Sra Roofing,Roofing contractor,105 Tralee Ct,Lake Mary,FL,32746,,407/321/689,,RR-196,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078782225,Zee's Roofing and Construction,Roofing contractor,4500 Orange Blvd,Sanford,FL,32771,,407/321/689,,RR-156,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078833144,Florida Roof Advisors,Roofing contractor,1800 Pembrook Dr,Orlando,FL,32819,,407/321/689,,RR-008,roofing-contractor-partner,Near 32836
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078849777,F W Walton Inc,Roofing contractor,777 S Park Ave,Apopka,FL,32703,,407/321/689,,RR-173,roofing-contractor-partner,APOPKA
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078847663,Rizzo Roofing,Roofing contractor,2714 Cloudcroft Dr,Apopka,FL,32703,,407/321/689,,RR-115,roofing-contractor-partner,WINTER GARDEN svc
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078907523,JT Roofing Company Oviedo,Roofing contractor,543 Fern St,Oviedo,FL,32765,,407/321/689,,RR-228,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078910578,Pohlman Romar Roofing,Roofing contractor,3770 Cedar Hammock Trl,Saint Cloud,FL,34772,,407/321/689,,RR-219,roofing-contractor-partner,ST CLOUD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078917717,Rick Lundberg Roofing,Roofing contractor,1111 Florida Ave,Saint Cloud,FL,34769,,407/321/689,,RR-213,roofing-contractor-partner,ST CLOUD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4078917080,Steve Turbeville Roofing,Roofing contractor,111 E 17th St,Saint Cloud,FL,34769,,407/321/689,,RR-207,roofing-contractor-partner,ST CLOUD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079000840,Sustainable Roof Systems,Roofing contractor,1250 Commons Ct,Clermont,FL,34711,,407/321/689,,RR-138,roofing-contractor-partner,CLERMONT
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079017380,Timothy Parks Roofing & Construction Inc,Roofing contractor,614 E Highway 50,Clermont,FL,34711,,407/321/689,,RR-137,roofing-contractor-partner,CLERMONT
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079174049,Hogan Roofing 407RoofRepair,Roofing contractor,,Orlando,FL,32836,,407/321/689,,RR-004,roofing-contractor-partner,PRIORITY Dr Phillips
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079242996,Walker Services,Roofing contractor,712 Savage Ct,Longwood,FL,32750,,407/321/689,,RR-034,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079306079,Baker Roofing Company,Roofing contractor,7033 Stapoint Ct,Winter Park,FL,32792,,407/321/689,,RR-081,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079304262,SDPS Inc Roofing & Water Damage,Roofing contractor,,Orlando,FL,32804,,407/321/689,,RR-031,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079307663,Stanley's Roofing Inc,Roofing contractor,2605 Clark St,Apopka,FL,32703,,407/321/689,,RR-169,roofing-contractor-partner,APOPKA
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079499196,Parlament Roofing & Construction,Roofing contractor,364 Cooper Palms Pkwy,Apopka,FL,32703,,407/321/689,,RR-172,roofing-contractor-partner,APOPKA
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079516050,Island Environment,Roofing contractor,669 Harold Ave,Winter Park,FL,32789,,407/321/689,,RR-078,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079555763,Mighty Dog Roofing of Greater NE Orlando,Roofing contractor,182 S Central Ave,Oviedo,FL,32765,,407/321/689,,RR-221,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079687738,Central Florida Roofing Group,Roofing contractor,304 Sprucewood,Lake Mary,FL,32746,,407/321/689,,RR-201,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4079928807,Winter Garden Roof Repair,Roofing contractor,13440 W Colonial Dr 21a,Winter Garden,FL,34787,,407/321/689,,RR-120,roofing-contractor-partner,WINTER GARDEN
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5612024954,Master Gutters Inc,Roofing contractor,1454 Ryan Ln,Royal Palm Beach,FL,33411,,561,,RR-292,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5612130756,Royal Palm Roofing,Roofing contractor,1684 NW Madrid Way,Boca Raton,FL,33432,,561,,RR-329,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5612252566,American Roofing Contractors,Roofing contractor,114 SE Coast St,Lake Worth,FL,33460,,561,,RR-289,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5613019753,A A Advanced Roof Restoration,Roofing contractor,,West Palm Beach,FL,33407,,561,,RR-297,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5613257158,Mint Roofing Ltd,Roofing contractor,1609 NW 2nd Ave,Boca Raton,FL,33432,,561,,RR-324,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5613357652,Bravos Roofing Inc,Roofing contractor,2269 Indian Rd,West Palm Beach,FL,33409,,561,,RR-296,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5613678997,Advantage Building & Roofing Corp,Roofing contractor,1495 Addison Ave,Boca Raton,FL,33486,,561,,RR-327,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5614177780,Marzo Roofing,Roofing contractor,141 NW 20th St,Boca Raton,FL,33431,,561,,RR-326,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5614305469,Integrity Roofing & Waterproofing Inc,Roofing contractor,3395 Dixie Hwy Bay 5,Boca Raton,FL,33431,,561,,RR-332,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5614478300,Keystone Construction & Restoration,Roofing contractor,4160 NW 1st Ave Ste 12,Boca Raton,FL,33431,,561,,RR-325,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5614502118,Blues Brothers Roofing Company,Roofing contractor,4260 NW 1st Ave Ste 47,Boca Raton,FL,33431,,561,,RR-328,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5614718363,Byrne Roofing Inc,Roofing contractor,1351 Ranchette Rd,West Palm Beach,FL,33415,,561,,RR-300,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5615027663,Southern Exterior Restoration,Roofing contractor,,West Palm Beach,FL,33401,,561,,RR-303,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5615075651,Daley Brothers Roofing Inc,Roofing contractor,13531 51st Pl N,West Palm Beach,FL,33411,,561,,RR-307,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5615421915,Boca Raton Roofing Repair,Roofing contractor,995 SW 14th St,Boca Raton,FL,33486,,561,,RR-334,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5615473742,Bossler Roofing Inc,Roofing contractor,2385 NW Executive Center Dr,Boca Raton,FL,33431,,561,,RR-337,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5616309070,Roof B Kleen,Roofing contractor,,West Palm Beach,FL,33401,,561,,RR-293,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5616628070,A and J Roofing Contractors,Roofing contractor,,West Palm Beach,FL,33401,,561,,RR-291,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5616783951,AAM Industries Inc,Roofing contractor,225 SE 5th Ave,Boynton Beach,FL,33435,,561,,RR-286,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5616881312,J D Roofing Inc,Roofing contractor,,West Palm Beach,FL,33409,,561,,RR-301,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5616890268,Storm Roofing Inc,Roofing contractor,552 Santa Fe Rd,West Palm Beach,FL,33406,,561,,RR-298,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617049223,Rich Moore Roofing LLC,Roofing contractor,101 Rosemont Ct,Atlantis,FL,33462,,561,,RR-290,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617140441,Linden Pressure & Roof Cleaning,Roofing contractor,,West Palm Beach,FL,33407,,561,,RR-302,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617219921,Therma Seal Roof Systems Inc,Roofing contractor,1334 S Killian Dr,West Palm Beach,FL,33403,,561,,RR-299,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617236775,Built Right Roofing Inc,Roofing contractor,777 S Flagler Dr Ste 800,West Palm Beach,FL,33401,,561,,RR-304,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617257839,Carpenters Roofing & Sheet Metal,Roofing contractor,1701 W 10th St,Riviera Beach,FL,33404,,561,,RR-287,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617684238,Joseph Ward Enterprises Inc,Roofing contractor,337 1st St,Jupiter,FL,33458,,561,,RR-285,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617787800,Whale Roofing & Construction,Roofing contractor,1825 NW Corporate Blvd Ste 110,Boca Raton,FL,33431,,561,,RR-336,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617836206,Forte Roofing,Roofing contractor,2431 NE 5th Ave,Boca Raton,FL,33431,,561,,RR-330,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617955566,Roofing Systems of Florida Inc,Roofing contractor,583 105th Ave N,Royal Palm Beach,FL,33411,,561,,RR-294,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5617987393,Neil O'Neal Jr Roofing,Roofing contractor,,West Palm Beach,FL,33413,,561,,RR-306,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5618349398,Robert G Hartmann Roofing,Roofing contractor,,West Palm Beach,FL,33401,,561,,RR-288,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5618426943,Ranger Roofing Corp,Roofing contractor,1508 53rd St,West Palm Beach,FL,33407,,561,,RR-295,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5618611350,Mighty Dog Roofing of Boca Raton,Roofing contractor,4800 N Federal Hwy Ste 200,Boca Raton,FL,33431,,561,,RR-335,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5618956009,TXB Roofing,Roofing contractor,,Boca Raton,FL,33432,,561,,RR-323,roofing-contractor-partner,BOCA RATON
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5619078422,Three Guys Roofing Inc,Roofing contractor,3866 Prospect Ave,West Palm Beach,FL,33404,,561,,RR-305,roofing-contractor-partner,WEST PALM BEACH
2003,Roofing-Palm-Beach,RRSOFLA,Palm Beach (561),5619182477,CLS Roofing Contractor of Boca Raton,Roofing contractor,4301 Oak Cir Ste 18,Boca Raton,FL,33431,,561,,RR-333,roofing-contractor-partner,BOCA RATON
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),6892059678,Allstate Exteriors,Roofing contractor,1210 Tropic Park Dr,Sanford,FL,32773,,407/321/689,,RR-155,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),6892624319,Brite Top Roofing,Roofing contractor,,Orlando,FL,32859,,407/321/689,,RR-013,roofing-contractor-partner,
2002,Roofing-Broward,RRSOFLA,Broward (954/754),7542402600,Byalik Roofing,Roofing contractor,2001 Hollywood Blvd Unit 3700,Hollywood,FL,33020,,954/754,,RR-319,roofing-contractor-partner,HOLLYWOOD
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7862227507,PRS Roofing Systems,Roofing contractor,1007 N Federal Hwy,Fort Lauderdale,FL,33304,,305/786,,RR-281,roofing-contractor-partner,FT LAUDERDALE
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7862806826,JP Roofing Corp,Roofing contractor,5722 SW 3rd St,Miami,FL,33144,,305/786,,RR-261,roofing-contractor-partner,MIAMI
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7863749269,Gold Star Roofing of Florida Corp,Roofing contractor,,Miami,FL,33184,,305/786,,RR-238,roofing-contractor-partner,MIAMI
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7864125354,Dade Professional Roofing Corp,Roofing contractor,971 NW 35th Ave,Miami,FL,33125,,305/786,,RR-245,roofing-contractor-partner,MIAMI
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7864614843,Champion Roof Consultant Inc,Roofing contractor,,Miami,FL,33131,,305/786,,RR-254,roofing-contractor-partner,MIAMI
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7865249900,Roof King,Roofing contractor,111 NE 1st St Ste 800,Miami,FL,33132,,305/786,,RR-258,roofing-contractor-partner,MIAMI
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7867016361,Andrew Palmer Roofing,Roofing contractor,22790 S Dixie Hwy,Miami,FL,33170,,305/786,,RR-237,roofing-contractor-partner,MIAMI
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7868012920,Navarro Roofing,Roofing contractor,3950 SW 87th Ct,Miami,FL,33165,,305/786,,RR-235,roofing-contractor-partner,MIAMI
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7868083141,A Palmer Roofing,Roofing contractor,22790 S Dixie Hwy,Miami,FL,33170,,305/786,,RR-236,roofing-contractor-partner,MIAMI
2001,Roofing-Miami-Dade,RRSOFLA,Miami-Dade (305/786),7868796076,Roof Leak Repairs Now,Roofing contractor,,Doral,FL,33178,,305/786,,RR-243,roofing-contractor-partner,MIAMI/DORAL
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8009776638,Elevate Roofing and Exteriors,Roofing contractor,1500 Herring Ln,Clermont,FL,34714,,manual,,RR-130,roofing-contractor-partner,CLERMONT
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8135991517,Arc Roofing & Restoration,Roofing contractor,2957 Canter Ln,Kissimmee,FL,34746,,manual,,RR-105,roofing-contractor-partner,KISSIMMEE
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8333727663,3MG Roofing & Solar,Roofing contractor,1127 Solana Ave,Winter Park,FL,32789,,manual,,RR-058,roofing-contractor-partner,WINTER PARK
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8334077663,Construction Unlimited Roofing,Roofing contractor,2578 Clark St Ste 1,Apopka,FL,32703,,manual,,RR-168,roofing-contractor-partner,APOPKA
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8334843872,Duraverde JN Roofing & Construction,Roofing contractor,,Orlando,FL,32817,,manual,,RR-046,roofing-contractor-partner,
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8552758883,Hytz Roofing Inc,Roofing contractor,540 International Pkwy,Lake Mary,FL,32746,,manual,,RR-197,roofing-contractor-partner,LAKE MARY
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8556437663,Next Dimension Roofing,Roofing contractor,2221 Lee Rd Ste 21,Winter Park,FL,32789,,manual,,RR-064,roofing-contractor-partner,WINTER PARK
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8633000967,Poinciana Pro Roofers,Roofing contractor,716 Caribou Dr,Kissimmee,FL,34759,,manual,,RR-106,roofing-contractor-partner,KISSIMMEE
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8636827663,A Action Services / America's Roofing,Roofing contractor,2607 Roughside Cir,Kissimmee,FL,34746,,manual,,RR-095,roofing-contractor-partner,KISSIMMEE
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8885210279,Family First Roofing,Roofing contractor,,Orlando,FL,32836,,manual,,RR-012,roofing-contractor-partner,Verify local DID
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8886041668,Storm Contracting,Roofing contractor,4027 W State Road 46,Sanford,FL,32771,,manual,,RR-151,roofing-contractor-partner,SANFORD
2009,Roofing-Other,RRSOFLA,Other/Toll-free,8889066670,Compare Roofing Experts,Roofing contractor,,Orlando,FL,32859,,manual,,RR-041,roofing-contractor-partner,Serving Orlando
2009,Roofing-Other,RRSOFLA,Other/Toll-free,9047516112,Bigfoot Roofing & Construction,Roofing contractor,1984 Alafaya Trl Ste 1010,Oviedo,FL,32765,,manual,,RR-226,roofing-contractor-partner,OVIEDO
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9542147214,Premier Construction Contractors,Roofing contractor,,Fort Lauderdale,FL,33309,,954/754,,RR-276,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9542529010,Security Roofing Systems Inc,Roofing contractor,2960 NW 2nd Ave,Boca Raton,FL,33431,,954/754,,RR-331,roofing-contractor-partner,BOCA RATON
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9542566011,A & A Roofing Contractors Inc,Roofing contractor,2026 Grant St,Hollywood,FL,33020,,954/754,,RR-320,roofing-contractor-partner,HOLLYWOOD
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9542711321,Quality Miami Roofing Services,Roofing contractor,7900 NW 27th Ave Ste E233,Miami,FL,33147,,954/754,,RR-255,roofing-contractor-partner,MIAMI
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9542896336,Florida's Best Roofing Services,Roofing contractor,702 NW 6th Ave,Fort Lauderdale,FL,33311,,954/754,,RR-279,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9543002343,Shark Roofing Corp,Roofing contractor,757 SE 17th St,Fort Lauderdale,FL,33316,,954/754,,RR-271,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9544750610,Nast Roofing Co,Roofing contractor,138 W State Road 84,Fort Lauderdale,FL,33315,,954/754,,RR-273,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9544910993,Scotte Roofing Co,Roofing contractor,41 NE 47th St,Fort Lauderdale,FL,33334,,954/754,,RR-267,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9545241322,Modern Roofing Inc,Roofing contractor,700 NW 7th Ave,Fort Lauderdale,FL,33311,,954/754,,RR-272,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9545269980,Quality Fort Lauderdale Roofing Services,Roofing contractor,2126 Tyler St,Hollywood,FL,33020,,954/754,,RR-318,roofing-contractor-partner,HOLLYWOOD
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9545431777,Giant Roofing,Roofing contractor,3363 Sheridan St Ste 211,Hollywood,FL,33021,,954/754,,RR-316,roofing-contractor-partner,HOLLYWOOD
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9545538930,Tip Top Roofing & Repairs,Roofing contractor,,Fort Lauderdale,FL,33301,,954/754,,RR-265,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9545650272,Above All A Good Roof,Roofing contractor,1251 NE 9th Ave,Fort Lauderdale,FL,33304,,954/754,,RR-268,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9546001462,Planet Roofing,Roofing contractor,100 N Federal Hwy,Fort Lauderdale,FL,33301,,954/754,,RR-269,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9546808588,Chase Roofing & Contracting Inc,Roofing contractor,12323 SW 55th St Ste 1005,Cooper City,FL,33330,,954/754,,RR-264,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9546804246,Roger Drake Roofing Inc,Roofing contractor,4580 SW 33rd Ave,Fort Lauderdale,FL,33312,,954/754,,RR-275,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9546849491,Soleil Roofing Inc,Roofing contractor,630 SW 4th Ave,Fort Lauderdale,FL,33315,,954/754,,RR-274,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9546969582,Bill & Nate's Roofing,Roofing contractor,3021 SW 9th St,Fort Lauderdale,FL,33312,,954/754,,RR-282,roofing-contractor-partner,FT LAUDERDALE
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9546982255,Alex the Roofer,Roofing contractor,2636 Grant St,Hollywood,FL,33020,,954/754,,RR-321,roofing-contractor-partner,HOLLYWOOD
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9546990309,Hollywood Roofers,Roofing contractor,2351 Thomas St,Hollywood,FL,33020,,954/754,,RR-315,roofing-contractor-partner,HOLLYWOOD
2002,Roofing-Broward,RRSOFLA,Broward (954/754),9547072567,O'John Roofing,Roofing contractor,207 Dorchester Sq,Lake Mary,FL,32746,,954/754,,RR-142,roofing-contractor-partner,SANFORD/LAKE MARY
